0 	0.0 	0.0 
0.02 	0.000378405791969714 	0.00041280631851241516 
0.04 	0.001513623167878856 	0.0016512252740496607 
0.06 	0.0034056521277274253 	0.0037152568666117365 
0.08 	0.006054492671515424 	0.006604901096198643 
0.1 	0.009460144799242851 	0.010320157962810382 
0.12000000000000001 	0.013622608510909705 	0.01486102746644695 
0.14 	0.018541883806515988 	0.020227509607108347 
0.16 	0.024217970686061695 	0.02641960438479457 
0.18 	0.03065086914954683 	0.033437311799505626 
0.19999999999999998 	0.03784057919697139 	0.04128063185124151 
0.21999999999999997 	0.045787100828335384 	0.049949564540002225 
0.23999999999999996 	0.0544904340436388 	0.05944410986578777 
0.25999999999999995 	0.06395057884288163 	0.06976426782859814 
0.27999999999999997 	0.07416753522606392 	0.08091003842843335 
0.3 	0.08514130319318564 	0.09288142166529341 
0.32 	0.09687188274424678 	0.10567841753917828 
0.34 	0.10935927387924735 	0.11930102605008801 
0.36000000000000004 	0.12260347659818734 	0.13374924719802253 
0.38000000000000006 	0.1366044909010668 	0.14902308098298192 
0.4000000000000001 	0.15136231678788564 	0.16512252740496614 
0.4200000000000001 	0.16687695425864393 	0.18204758646397518 
0.4400000000000001 	0.18314840331334165 	0.19979825816000904 
0.46000000000000013 	0.2001766639519788 	0.21837454249306776 
0.48000000000000015 	0.21796173617455536 	0.23777643946315127 
0.5000000000000001 	0.23650361998107133 	0.2580039490702596 
0.5200000000000001 	0.25580231537152676 	0.2790570713143928 
0.5400000000000001 	0.2758578223459216 	0.30093580619555077 
0.5600000000000002 	0.29667014090425586 	0.32364015371373367 
0.5800000000000002 	0.3182392710465296 	0.34717011386894137 
0.6000000000000002 	0.3405652127727428 	0.3715256866611739 
0.6200000000000002 	0.3636479660828954 	0.39670687209043126 
0.6400000000000002 	0.38748753097698735 	0.4227136701567134 
0.6600000000000003 	0.4120839074550188 	0.44954608086002046 
0.6800000000000003 	0.43743709551698967 	0.4772041042003523 
0.7000000000000003 	0.46354709516289994 	0.505687740177709 
0.7200000000000003 	0.4904139063927497 	0.5349969887920905 
0.7400000000000003 	0.5180375292065389 	0.5651318500434969 
0.7600000000000003 	0.5464179636042675 	0.596092323931928 
0.7800000000000004 	0.5755552095859355 	0.6278784104573841 
0.8000000000000004 	0.6054492671515429 	0.6604901096198649 
0.8200000000000004 	0.6361001363010897 	0.6939274214193706 
0.8400000000000004 	0.6675078170345761 	0.728190345855901 
0.8600000000000004 	0.6996723093520018 	0.7632788829294563 
0.8800000000000004 	0.7325936132533669 	0.7991930326400365 
0.9000000000000005 	0.7662717287386716 	0.8359327949876415 
0.9200000000000005 	0.8007066558079156 	0.8734981699722715 
0.9400000000000005 	0.835898394461099 	0.9118891575939261 
0.9600000000000005 	0.8718469446982219 	0.9511057578526055 
0.9800000000000005 	0.9085523065192842 	0.9911479707483098 
1.0000000000000004 	0.9460144799242858 	1.0320157962810388 
1.0200000000000005 	0.9842334649132268 	1.0737092344507928 
1.0400000000000005 	1.0232092614861075 	1.1162282852575716 
1.0600000000000005 	1.0629418696429276 	1.1595729487013753 
1.0800000000000005 	1.103431289383687 	1.203743224782204 
1.1000000000000005 	1.1446775207083857 	1.248739113500057 
1.1200000000000006 	1.1866805636170241 	1.2945606148549353 
1.1400000000000006 	1.2294404181096017 	1.341207728846838 
1.1600000000000006 	1.272957084186119 	1.3886804554757661 
1.1800000000000006 	1.3172305618465756 	1.4369787947417185 
1.2000000000000006 	1.3622608510909717 	1.486102746644696 
1.2200000000000006 	1.408047951919307 	1.5360523111846984 
1.2400000000000007 	1.454591864331582 	1.5868274883617255 
1.2600000000000007 	1.5018925883277963 	1.6384282781757775 
1.2800000000000007 	1.54995012390795 	1.6908546806268545 
1.3000000000000007 	1.5987644710720432 	1.744106695714956 
1.3200000000000007 	1.6483356298200758 	1.7981843234400825 
1.3400000000000007 	1.6986636001520479 	1.8530875638022337 
1.3600000000000008 	1.7497483820679594 	1.90881641680141 
1.3800000000000008 	1.8015899755678102 	1.9653708824376108 
1.4000000000000008 	1.8541883806516004 	2.0227509607108365 
1.4200000000000008 	1.9075435973193302 	2.080956651621087 
1.4400000000000008 	1.9616556255709996 	2.1399879551683627 
1.4600000000000009 	2.016524465406608 	2.199844871352663 
1.4800000000000009 	2.072150116826156 	2.260527400173988 
1.5000000000000009 	2.1285325798296437 	2.322035541632338 
1.520000000000001 	2.18567185441707 	2.384369295727713 
1.540000000000001 	2.243567940588437 	2.4475286624601127 
1.560000000000001 	2.3022208383437426 	2.511513641829537 
1.580000000000001 	2.3616305476829877 	2.576324233835986 
1.600000000000001 	2.4217970686061725 	2.6419604384794604 
1.620000000000001 	2.4827204011132964 	2.708422255759959 
1.640000000000001 	2.5444005452043594 	2.7757096856774828 
1.660000000000001 	2.6068375008793625 	2.8438227282320314 
1.680000000000001 	2.670031268138305 	2.912761383423605 
1.700000000000001 	2.733981846981187 	2.982525651252203 
1.720000000000001 	2.798689237408008 	3.0531155317178262 
1.740000000000001 	2.8641534394187684 	3.1245310248204743 
1.7600000000000011 	2.9303744530134685 	3.196772130560147 
1.7800000000000011 	2.9973522781921083 	3.269838848936845 
1.8000000000000012 	3.065086914954687 	3.3437311799505673 
1.8200000000000012 	3.133578363301205 	3.4184491236013144 
1.8400000000000012 	3.2028266232316627 	3.4939926798890864 
1.8600000000000012 	3.2728316947460603 	3.5703618488138833 
1.8800000000000012 	3.343593577844397 	3.647556630375705 
1.9000000000000012 	3.415112272526673 	3.7255770245745516 
1.9200000000000013 	3.4873877787928884 	3.804423031410423 
